,id,title,description
10,0,Beta,"Definition: Beta is a numeric value that measures the fluctuations of a stock to changes in the overall stock market.Description: Beta measures the responsiveness of a stock's price to changes in the overall stock market. On comparison of the benchmark index for e.g. NSE Nifty to a particular stock returns, a pattern develops that shows the stock's openness to the market risk. This helps the investor to decide whether he wants to go for the riskier stock that is highly correlated with the market (beta above 1), or with a less volatile one (beta below 1).For example, if a stock's beta value is 1.3, it means, theoretically this stock is 30% more volatile than the market. Beta calculation is done by regression analysis which shows security's response with that of the market.	By multiplying the beta value of a stock with the expected movement of an index, the expected change in the value of the stock can be determined. For example, if beta is 1.3 and the market is expected to move up by 10%, then the stock should move up by 13% (1.3 x 10).	Beta is the key factor used in the Capital Asset Price Model (CAPM) which is a model that measures the return of a stock. The volatility of the stock and systematic risk can be judged by calculating beta. A positive beta value indicates that stocks generally move in the same direction with that of the market and the vice versa.Also see: volatility, CAPM, NSE Nifty, alpha."
11,0,Bid-ask Spread,"Definition: Bid-Ask Spread is typically the difference between ask (offer/sell) price and bid (purchase/buy) price of a security. Ask price is the value point at which the seller is ready to sell and bid price is the point at which a buyer is ready to buy. When the two value points match in a marketplace, i.e. when a buyer and a seller agree to the prices being offered by each other, a trade takes place. These prices are determined by two market forces -- demand and supply, and the gap between these two forces defines the spread between buy-sell prices. The larger the gap, the greater the spread! Bid-Ask Spread can be expressed in absolute as well as percentage terms. When the market is highly liquid, spread values can be very small, but when the market is illiquid or less liquid, they can be large.Description: Calculation of Bid-Ask Spread:	Bid-Ask Spread (absolute) = Ask/Offer Price – Bid/Buy Price Bid-Ask Spread (%) = ((Ask/Offer Price- Bid/Buy Price) – Ask/Offer Price)*100	Example: Gold (December) futures contract on MCX has best buy price at Rs 26,473 and best sell price at Rs 26,478. So the Bid-Ask Spread is equal to (Rs 26,478-Rs 26,473) = Rs 5 and the percentage spread will be equal to ((5/26,478)*100) = 0.019% There can be various buyers and sellers in the market and they may be willing to buy/sell any security at different price points. So, all price points cannot be used to calculate Bid-Ask Spread. This can be calculated by using the lowest Ask Price (best sell price) and highest Bid Price (best buy price). The Bid-Ask Spread is one of the important trading points in the derivatives market and traders use it as an arbitrage tool to make little money by keeping a check on the ins and outs of Bid-Ask Spread.	Bid-Ask spread is used in following arbitrage trades:	1) Inter-market spread : When a trader buys the futures of a security having a particular expiry on one exchange and sells the same security contract with a near-expiry on another exchange,	2) Intra-market spread : When the contract of one security is bought and that of another security is sold on the same exchange e.g. gold and silver spread trade,	3) Calendar spread : When a security contract of one expiry date is bought and another contract of the same security with a different expiry date is sold on the same exchange.	Some of the important elements to Bid-Ask Spread: 1) The market for any security should be highly liquid, otherwise there may be no ideal exit point to book profit in a spread trade.	2) There should be some friction in demand-supply of that security, because that creates chances for a wider spread.	3) A trader should not use ‘market order’ for spread trade, otherwise the spread opportunity can be missed. It’s wise to use ‘limit order’ where the trader decides the entry point.	4) The range of a spread trade is relative to that particular security market, it’s not same for all.	5) Always check Bid-Ask Spread ins and outs, and look for spreads either in absolute or percentage terms for individual security. If it’s a margin trade, then use spread percentage.	6) Bid-Ask Spread trade involves a cost, as you are doing two trades simultaneously.	7) Bid-Ask Spread trades can be done in almost all kinds of securities, but they are quite popular in forex, interest rate yields and commodities.Souce : Sasha Evdakov"
12,0,Binary Options,"DEFINITION: A binary option is a type of derivative option where a trader makes a bet on the price movement of an underlying asset in near future for a fixed amount. Dictionary meaning of ‘binary’ suggests where a moment involves two or composed of two, in simple terms it can be expressed as true/false, yes/no or 0, 1 i.e. there are two outcomes. Similarly in binary option a trader has to bet on any one out of two options ‘buy/sell’ basis two definite outcomes whether an underlying asset price will rise or fall in the near future, for which a trader will earn fixed amount if bet worked in his favor.	In binary option for a trader a bet works if an option expires ‘in the money’ i.e. price of an underlying asset on any given future date closes more than the ‘strike price’ of an option of that particular underlying asset on that particular date. If an option is ‘out of money’ i.e. ‘strike price’ is more than the price of underlying asset on expiry date (date of consideration) then trader gets nothing out of that trade.	Binary options are also called as digital options, all or nothing options, one touch options, fixed return options and bet options.DESCRIPTION: Binary options underlying base is compulsorily cash only settlement on the date of expiry of an option. This works on the same lines like European style option. These options have a fixed payout for a trader, which has a maximum time limit considering the difference between the purchase date and exercise date of an option. An option automatically exercises or expires on the said date and it can’t be carried out on next expiry date, and the option holder can’t buy or sell the actual security. Binary option holder just bets on a proposition whether certain security price will rise or fall in future date basis that he/she buys/sells certain kind of option either call/put. If trader sees bullish trend then binary call option if bearish then binary put option.	These are important elements to any binary option:	 	1)      Cash settled	2)      Put/call option	3)      Expiry Date	4)      Underlying Asset and its price	5)      Settlement Price	Binary options are normally found in two formats,	Either cash or nothing binary options where trade is done on fixed amount i.e. if an option expires ‘in the money’ then option holder will get fixed cash amount on which particular trade was entered on, if ‘out of the money’ then zero cash.	Or asset or nothing binary options where trade is done asset value i.e. if an option expires ‘in the money’ then option holder will get amount equivalent to the market value of an underlying on which particular trade was entered on, if ‘out of the money’ then zero value.Examples:	A trader thinks the Reliance Industries stock will touch Rs 950 in a month’s time. Through a broker, who deals in binary option, he buys a ‘cash or nothing’ binary call option of RIL with fixed a binary payoff of Rs 500. Now, he buys one lot of one month call option at strike price of Rs 950, which is expiring on Nov 27. Now on the expiry date i.e. Nov 27, RIL shares close at Rs 955, which means the option expired ‘in the money’. So the trader will receive Rs 500. Had the stock closed below Rs 950, the option holder would have received no money.	Worldwide binary options for below-mentioned securities are found:	·   Index – Dow Jones, Nikkei, Nasdaq	·   Stocks –Binary options of all popular stocks like Cisco, Google are available for trade	·   Forex – Combinations of all major currencies such as USD, EUR, GBP, JPY and AUD just to name a few	·   Interest rates – Generally, fixed return options found in the US where hourly, daily, monthly contracts are available	·   Commodities – Gold, silver, crude oil	A binary option is different from any classic options, be it call or put option, why?	Some of the advantages of binary options are:	Trading is hassle-free as the trader has to track underlying security trend only and speculate on same	No actual buying/selling of stocks or commodities or any underlying asset	Binary options have fixed payouts, so it’s a informed decision where reward and risk is defined	Binary options can be used for intraday speculative trading and hedging of physical trades for short term.	Binary options contracts are offered with different short duration time periods, so traders have broad range to choose from seconds to months depending on their requirement	In some countries, binary options are traded on regulated exchanges, but generally they are termed risky around the world because they are unregulated and are traded through fraudulent ways through the medium of brokers over the internet. All major exchanges alert investors against such systems. In India Sebi doesn’t allow binary options on regulated derivative exchanges and they are illegal. Major European exchanges offer binary options in various securities, such as EUREX, and they are quite popular. CBOT (Chicago Board of Trade) allows selective binary options trading on Fed Funds Rate to members only. NADEX (North American Derivatives Exchange aka Hedge Street) formally allows US-regulated binary options on major securities like forex pairs (EUR/USD, GBP/USD), commodities like gold & crude oil and it requires special bank accounts under the jurisdiction of CFTC regulations.	           Source: Binaryoptions.net.au"
13,0,Black-scholes Model,"Definition: Black-Scholes is a pricing model used to determine the fair price or theoretical value for a call or a put option based on six variables such as volatility, type of option, underlying stock price, time, strike price, and risk-free rate.	The quantum of speculation is more in case of stock market derivatives, and hence proper pricing of options eliminates the opportunity for any arbitrage. There are two important models for option pricing – Binomial Model and Black-Scholes Model.	The model is used to determine the price of a European call option, which simply means that the option can only be exercised on the expiration date.Description: Black-Scholes pricing model is largely used by option traders who buy options that are priced under the formula calculated value, and sell options that are priced higher than the Black-Schole calculated value (1).	The formula for computing option price is as under (2):	Call Option Premium C = SN(d1) - Xe- rt N(d2)	Put Option Premium P = Xe–rT N (–d2) – S0 N (-d1)	d1 = [Ln (S / X) + (r + s2 / 2) X t]	--------------------------------------	s Öt	d2 = [Ln (S / X) + (r - s 2 / 2) X t]	---------------------------------------	s Öt	Here,	C = price of a call option	P = price of a put option	S = price of the underlying asset	X = strike price of the option	r = rate of interest	t = time to expiration	s = volatility of the underlying	N represents a standard normal distribution with mean = 0 and standard deviation = 1"
14,0,Block Deal,"Definition: It is a single transaction, of a minimum quantity of five lakh shares or a minimum value of Rs 5 crore, between two parties which are mostly institutional players. The transaction happens through a separate trading window. The deals happen in the beginning of trading hours for a time span of 35 minutes.Description: Block deal order consists of the following attributes:	1. An order may be placed for a minimum quantity of 5 lakh equity shares or minimum value of Rs 5 crore.	2. Every trade has to result in delivery and ""Block Deal"" orders cannot be squared off or reversed.	3. The price of a share ordered at the window should range within +1% to -1% of the current market price/previous day's closing price, as applicable.	4. Transparent disclosure of trade transaction details such as the name of scrip, name of the clients (Buyer and Seller), quantity of shares bought/sold, and traded price have to be made by the broker to the exchange immediately. The exchange has to furnish all the transaction-related information to the public markets on the same day of the block deal transaction, after the closing of trading hours.For example, two FIIs (foreign institutional investors) want to trade 10% of a company's total number of shares. As this transaction involves trading of a large quantity of shares, the risk factors entailing to this transaction are immense. Thereby, the exchange on which trading will happen, allocates a separate trading window for these two investors to exhibit a block deal, with the prime focus of prohibiting risk.Also see: Bulk Deals, FII, SEBI"
15,0,Blue Chip Stocks,"Definition: Blue chip stocks are shares of very large and well-recognised companies with a long history of sound financial performance. These stocks are known to have capabilities to endure tough market conditions and give high returns in good market conditions. Blue chip stocks generally cost high, as they have good reputation and are often market leaders in their respective industries.Description: Oliver Gingold, who worked at Dow Jones, coined the phrase ‘Blue Chip’ in 1923. This term came into vogue after Gingold, while standing near the stock ticker at a brokerage firm, noticed that several stocks traded at $200 or more per share. He called them ‘Blue Chip Stocks’ and wrote an article on them. That’s how the phrase was born. Since then the term has been used to refer to highly-priced stocks, but now it is used more commonly to refer to high-quality stocks. These are stocks that generally deliver superior returns in the long run. Some people also relate blue chip stocks to blue betting disks in the game of poker, where the blue disk has the highest value while the white one has the lowest. Several parameters can be considered to identify blue chip companies. They include consistent annual revenue over a long period, stable debt-to-equity ratio, average return on equity (RoE) and interest coverage ratio besides market capitalisation and price-to-earnings ratio (PE). As per market capitalisation, India’s leading blue chip companies today are State Bank of India (SBI), Bharti Airtel, Tata Consultancy Services (TCS), Coal India, Reliance Industries, HDFC Bank, ONGC, ITC, Sun Pharma, GAIL (India), Infosys, and ICICI Bank."
16,0,Bollinger Bands,"Definition: Bollinger Bands is one of the popular technical analysis tools, where three different lines are drawn, with one below and one above the security price line. Its specific period moving average is denoted as midline to form an ‘envelope’. These lines show a band or a volatility range in which a particular security price is moving up or down. Volatility is shown on the basis of standard deviation for a particular security, which is denoted by upper and lower line/band,  as standard deviation is a measure of volatility. Bollinger Bands was developed by John Bollinger in the mid 1980s and he trademarked this term in 2011. Initially, it was called trading bands, but later on, John Bollinger evolved this concept and called it Bollinger Bands.Description: Bollinger Bands shows the levels of different highs and lows that a security price has reached in a particular duration and also its relative strength, where highs are near to the upper line and lows are near to lower line. In other words, the price points near the edges of the ‘envelope’  formed can help us recognise a pattern at a particular moment. The bandwidth widens and narrows depending on volatility. If it’s high, the band would widen and if the volatility decreases, then the band would narrow. These bands show oversold and overbought conditions in relation to a selected time period moving average.	Bollinger Bands are somewhat like moving average envelopes, but drawing calculations for both is different. In Bollinger Bands, standard deviation levels are considered to draw the upper and lower lines, whereas for Moving Average Envelopes, the lines are plotted by taking a fixed percentage.	Calculation: For calculation of Bollinger Bands, the following variables are required:      	a)      Time Period denoted -- ‘N’	b)      Standard Deviation value -- ‘s’	c)      Three Bollinger bands or lines where:	1.      Moving Average Line or Middle Band for ‘N’ period MA (N). Refer average ‘Moving Average’ concept for calculation	2.      Upper Band or line wherein MA line is shifted up by price standard deviation  for ‘N’ period multiplied by SD measure value ‘D’ (MA + D(s))	3.      Lower Band or line where in MA line is shifted below by price standard deviation  for ‘N’ period multiplied by SD measure value ‘D’ (MA – D(s))	For different securities, different variable settings can be chosen. Typically traders use 20-day simple moving average with a standard deviation of 2. Some traders may use exponential moving average too.  	Example: Taking normal parameters used for drawing Bollinger Bands, we choose:	·         Security: Nifty 50	·         Data set: Daily close value	·         Moving Average: 20-Day simple moving average	·         Standard Deviation measure value (D): 2	·         Standard Deviation for price calculated for 20-day period	·         Filled Range	·         Here the green line is the upper band, showing standard deviation above the moving average, which is a 20-day simple MA + (20-Day SD of price x 2)	·         The blue line is middle band showing 20-day simple MA	·         The red line is lower band showing standard deviation below moving average, which is the 20-day simple MA + (20-Day SD of price x 2)http://economictimes.indiatimes.com/markets/technical-charts	The band was widest when Nifty50 was volatile during July, the band narrowed when Nifty50 was consolidating during September.	Some important points for interpretation of Bollinger Bands:	·      When bands are contracting, there are chances of sharp price changes as volatility is drops	·      When price line surpasses the bands’ range, that a strong signal of continuation of the current trend	·      When new highs and lows are made outside the bands followed by highs and lows made inside the bands, it shows an imminent trend reversal	·      If a move originating in one band tends to replicate on the other band too, it is useful in deciding future price targets	·      When the price moves near the upper band, that shows an overbought market, and when the prices are nearer to the lower band, that signals an oversold market	·      M-patterns is one of the signal created by Arthur Merrill as an extension to Bollinger Bands to identify M-Tops, which shows signs of confirmation when prices are making new highs	·      W-Bottoms, again Arthur Merrill’s work to identify W-Bottoms to determine the strength when prices are making new lows	·      Use of Bollinger Bands varies with different traders. Some traders may buy when price are near the lower Bollinger Bands	·      Traders tend to exit when price line touches the middle line	·      Traders may buy when the price line breaks above the upper band and sell when price falls below the lower bandSource YouTube channel: Renegadetrader"
17,0,Bonus Share,"Definition: Bonus shares are additional shares given to the current shareholders without any additional cost, based upon the number of shares that a shareholder owns. These are company's accumulated earnings which are not given out in the form of dividends, but are converted into free shares.Description: The basic principle behind bonus shares is that the total number of shares increases with a constant ratio of number of shares held to the number of shares outstanding. For instance, if Investor A holds 200 shares of a company and a company declares 4:1 bonus, that is for every one share, he gets 4 shares for free. That is total 800 shares for free and his total holding will increase to 1000 shares.	Companies issue bonus shares to encourage retail participation and increase their equity base. When price per share of a company is high, it becomes difficult for new investors to buy shares of that particular company. Increase in the number of shares reduces the price per share. But the overall capital remains the same even if bonus shares are declared.Also See: Stock Split, Stock, EquityWhat are bonus shares? Watch video..."
18,0,Bulk Deal,"Definition: A bulk deal is said to have happened if under a single client code and in a single or multiple transactions more than 0.5 per cent of a company's equity shares are traded. A bulk deal can be implemented within the trading hours at any point of time.Description: Bulk deal order consists of the following attributes:	1. The order should comprise of buying/selling of at least 0.5% of the total number of equity shares of a company, listed in a particular 'scrip' or exchange.	2. The broker who manages and implements the trade transaction is solely responsible for notifying about the bulk deals on a daily basis to the particular exchange. The broker is supposed to supply the exchange with the following details and attributes of the order: Name of the scrip, name of the client, quantity of shares bought/sold and the traded price.	a. If the bulk deal comprises of a single trade transaction: The broker has to notify exchange immediately.	b. If the bulk deal comprises of multiple transactions: The broker should notify the exchange within one hour from the closure of the trading.	3. The trade executed must result in delivery and shall not be squared off or reversed.	4. According to SEBI, optimal trading and settlement activities, surveillance and risk regulation measures which are applicable to common trading activities are applicable and exhibited in the trading windows also.	5. The exchange has to 'disseminate' or share the entire information about the bulk deal in the public market after the closing of trading hours on the same day of the implementation of the bulk deal.	Usually institutional players like mutual funds, asset management companies, insurance companies, banks, and venture capital companies participate in bulk deals.Also See: Block Deals, SEBI"
19,0,Bullish Trend,"Definition: A 'trend' in financial markets can be defined as a direction in which the market moves. 'Bullish Trend' is an upward trend in the prices of an industry's stocks or the overall rise in broad market indices, characterized by high investor confidence.Description: A bullish trend for a certain period of time indicates recovery of an economy.Also See: Bearish Trend, Squaring Off, Long, Inflation"
20,0,Bull Spread,"Definition: Bull Spread is a strategy that option traders use when they try to make profit from an expected rise in the price of the underlying asset. It can be created by using both puts and calls at different strike prices. Usually, an option at a lower strike price is bought and one at a higher price but with the same expiry date is sold in this strategy.Description: In the graphic example shown below, the user has bought a long call at strike price 60 and shorted (sold) a long call at strike price of 65.	Maximum gain = High strike price - lower strike price - net premium paid	Should the stock exceed the higher strike price, the investor would exercise the long call while the short call would expire worthless. Similarly, if the stock falls below the lower strike price, the investor would exercise the short call while the long call would go worthless. Thus, the difference between the two strike prices minus the premiums paid is the maximum profit one can make in this trade.	The maximum loss in this trade is capped at the premiums paid for both the calls and it can be incurred only if the stock price plummets below the lower strike price on expiry.	Breakeven: The breakeven occurs when on expiry the price of the underlying rises above the strike price of the long call by an amount equal to the net premium paid initially to buy the strategy.	Breakeven = long call strike + net debit paid	The strategy will always require an initial investment, as the strike price of the call shorted is higher than that of the call bought. This strategy works much like a standalone long call. However unlike the latter, the potential for profit in the first case is capped due to the short call premium. To increase the profit ceiling, you may go for a call at a higher strike price. However the premium received will be smaller as you increase the strike price."
